name,variation,buy_price,sell_price,source,style,filename
ninja hood,Aqua,1400,350,Able Sisters,Cool,CapCostumeNinja4
ninja hood,Green,1400,350,Able Sisters,Cool,CapCostumeNinja5
ninja hood,Yellow,1400,350,Able Sisters,Cool,CapCostumeNinja6
ninja hood,Orange,1400,350,Able Sisters,Cool,CapCostumeNinja7
Noh mask,White,2400,600,Able Sisters,Elegant,CapMaskNomenWhite
Nook Inc. bandanna,Yellow,NFS,2500,Nook Miles Shop,Simple,CapHatBandanaRco
Nook Inc. cap,Green,NFS,2500,Nook Miles Shop,Simple,CapHatMeshcapRco
nurse's cap,Pink,1680,420,Able Sisters,Simple,CapOrnamentTNurse0
nurse's cap,White,1680,420,Able Sisters,Simple,CapOrnamentTNurse1
nurse's cap,Blue,1680,420,Able Sisters,Simple,CapOrnamentTNurse2
OK Motors cap,NA,770,192,Nook Shopping Promotion,Simple,CapHatOkmotors0
orange hat,Orange,NFS,1000,Crafting,Cute,CapHatOrange
outback hat,Brown,1560,390,Able Sisters,Elegant,CapHatTengallon0
outback hat,Beige,1560,390,Able Sisters,Elegant,CapHatTengallon1
outback hat,Red,1560,390,Able Sisters,Elegant,CapHatTengallon2
outback hat,Pink,1560,390,Able Sisters,Elegant,CapHatTengallon3
outback hat,White,1560,390,Able Sisters,Elegant,CapHatTengallon4
outdoor hat,Red,1100,275,Able Sisters,Active,CapHatOutdoor3
outdoor hat,Yellow,1100,275,Able Sisters,Active,CapHatOutdoor4
outdoor hat,Light blue,1100,275,Able Sisters,Active,CapHatOutdoor5
outdoor hat,Green,1100,275,Able Sisters,Active,CapHatOutdoor6
outdoor hat,Beige,1100,275,Able Sisters,Active,CapHatOutdoor7
outdoor hat,Orange,1100,275,Able Sisters,Active,CapHatOutdoor0
outdoor hat,Blue,1100,275,Able Sisters,Active,CapHatOutdoor1
outdoor hat,Purple,1100,275,Able Sisters,Active,CapHatOutdoor2
paintball mask,Black,1040,260,Able Sisters,Cool,CapMaskPaint0
paintball mask,White,1040,260,Able Sisters,Cool,CapMaskPaint1
paintball mask,Olive,1040,260,Able Sisters,Cool,CapMaskPaint2
paintball mask,Yellow,1040,260,Able Sisters,Cool,CapMaskPaint3
paisley bandanna,Blue,700,175,Able Sisters,Active,CapHatBandana1
paisley bandanna,Yellow,700,175,Able Sisters,Active,CapHatBandana2
paisley bandanna,Black,700,175,Able Sisters,Active,CapHatBandana3
paisley bandanna,Green,700,175,Able Sisters,Active,CapHatBandana4
paisley bandanna,Orange,700,175,Able Sisters,Active,CapHatBandana5
paisley bandanna,Pink,700,175,Able Sisters,Active,CapHatBandana6
paisley bandanna,Purple,700,175,Able Sisters,Active,CapHatBandana7
paisley bandanna,Red,700,175,Able Sisters,Active,CapHatBandana0
pansy crown,Colorful,NFS,480,Crafting,Cute,CapOrnamentPansy1
paper bag,Beige,140,35,Able Sisters,Cool,CapFullfacePaperbagBeige
paperboy cap,Brown,1470,367,Able Sisters,Simple,CapHatHunting0
paperboy cap,Gray,1470,367,Able Sisters,Simple,CapHatHunting1
paperboy cap,Green,1470,367,Able Sisters,Simple,CapHatHunting2
paperboy cap,Blue,1470,367,Able Sisters,Simple,CapHatHunting3
paperboy cap,Red,1470,367,Able Sisters,Simple,CapHatHunting4
patchwork tulip hat,Pink,1680,420,Able Sisters,Cute,CapHatTulippatch0
patchwork tulip hat,Blue,1680,420,Able Sisters,Cute,CapHatTulippatch1
patchwork tulip hat,Yellow,1680,420,Able Sisters,Cute,CapHatTulippatch2
peach hat,Peach,NFS,1000,Crafting,Cute,CapHatPeach0
pear hat,Green,NFS,1000,Crafting,Cute,CapHatPear0
pigtail,Hair Color,NFS,800,Gulliver,Cool,CapWigPigtail
pilot's cap,Black,1120,280,Able Sisters,Cool,CapHelmetPilot1
pilot's cap,Avocado,1120,280,Able Sisters,Cool,CapHelmetPilot2
pilot's cap,Brown,1120,280,Able Sisters,Cool,CapHelmetPilot0
pilot's hat,Navy blue,1680,420,Able Sisters,Active,CapHatCaptainsky0
pilot's hat,Black,1680,420,Able Sisters,Active,CapHatCaptainsky1
pilot's hat,Light blue,1680,420,Able Sisters,Active,CapHatCaptainsky2
pineapple cap,Yellow,700,175,Able Sisters,Cute,CapHatPineapple
plain cap,Gray,560,140,Able Sisters,Simple,CapHatWorkcap0
plain cap,Beige,560,140,Able Sisters,Simple,CapHatWorkcap1
plain cap,Red,560,140,Able Sisters,Simple,CapHatWorkcap2
plain cap,Blue,560,140,Able Sisters,Simple,CapHatWorkcap3
plain cap,Green,560,140,Able Sisters,Simple,CapHatWorkcap4
police cap,Navy blue,1680,420,Able Sisters,Active,CapHatPoliceNavy
pom casquette,White,880,220,Able Sisters,Cute,CapHatKnitcasquette1
pom casquette,Brown,880,220,Able Sisters,Cute,CapHatKnitcasquette0
pom casquette,Red,880,220,Able Sisters,Cute,CapHatKnitcasquette2
pom casquette,Green,880,220,Able Sisters,Cute,CapHatKnitcasquette3
pom casquette,Blue,880,220,Able Sisters,Cute,CapHatKnitcasquette4
pom casquette,Gray,880,220,Able Sisters,Cute,CapHatKnitcasquette5
pompadour wig,Hair Color,1280,320,Able Sisters,Cool,CapWigRegent
power helmet,Red,3220,805,Able Sisters,Active,CapFullfacePowered0
power helmet,Blue,3220,805,Able Sisters,Active,CapFullfacePowered1
power helmet,Green,3220,805,Able Sisters,Active,CapFullfacePowered2
power helmet,Black,3220,805,Able Sisters,Active,CapFullfacePowered3
purple hyacinth crown,Purple,NFS,2880,Crafting,Cute,CapOrnamentHyacinth3
purple pansy crown,Purple,NFS,2880,Crafting,Cute,CapOrnamentPansy3
purple windflower crown,Purple,NFS,2880,Crafting,Cute,CapOrnamentAnemone3
racing helmet,Red,1040,260,Able Sisters,Cool,CapFullfaceRacing0
racing helmet,White,1040,260,Able Sisters,Cool,CapFullfaceRacing1
racing helmet,Black,1040,260,Able Sisters,Cool,CapFullfaceRacing2
racing helmet,Blue,1040,260,Able Sisters,Cool,CapFullfaceRacing3
racing helmet,Pink,1040,260,Able Sisters,Cool,CapFullfaceRacing4
racing helmet,Green,1040,260,Able Sisters,Cool,CapFullfaceRacing5
racing helmet,Purple,1040,260,Able Sisters,Cool,CapFullfaceRacing6
racing helmet,Light blue,1040,260,Able Sisters,Cool,CapFullfaceRacing7
rain hat,Green,880,220,Able Sisters,Simple,CapHatRain1
rain hat,Pink,880,220,Able Sisters,Simple,CapHatRain2
rain hat,Blue,880,220,Able Sisters,Simple,CapHatRain3
rain hat,Red,880,220,Able Sisters,Simple,CapHatRain4
rain hat,Black,880,220,Able Sisters,Simple,CapHatRain5
rain hat,Purple,880,220,Able Sisters,Simple,CapHatRain6
rain hat,Beige,880,220,Able Sisters,Simple,CapHatRain7
rain hat,Yellow,880,220,Able Sisters,Simple,CapHatRain0
ribbon,Blue,490,122,Able Sisters,Cute,CapOrnamentLRibbon2
ribbon,Yellow,490,122,Able Sisters,Cute,CapOrnamentLRibbon3
ribbon,Orange,490,122,Able Sisters,Cute,CapOrnamentLRibbon4
ribbon,Pink,490,122,Able Sisters,Cute,CapOrnamentLRibbon5
ribbon,White,490,122,Able Sisters,Cute,CapOrnamentLRibbon6
ribbon,Black,490,122,Able Sisters,Cute,CapOrnamentLRibbon7
ribbon,Green,490,122,Able Sisters,Cute,CapOrnamentLRibbon0
ribbon,Red,490,122,Able Sisters,Cute,CapOrnamentLRibbon1
ribboned garden hat,Blue,700,175,Able Sisters,Cute,CapHatGarlystrawhat0
ribboned garden hat,Pink,700,175,Able Sisters,Cute,CapHatGarlystrawhat1
ribboned garden hat,Black,700,175,Able Sisters,Cute,CapHatGarlystrawhat2
ribboned garden hat,Brown,700,175,Able Sisters,Cute,CapHatGarlystrawhat3
ribboned straw hat,Light blue,490,122,Able Sisters,Cute,CapOrnamentLMinistrawhat0
ribboned straw hat,Pink,490,122,Able Sisters,Cute,CapOrnamentLMinistrawhat1
ribboned straw hat,Black,490,122,Able Sisters,Cute,CapOrnamentLMinistrawhat2
rose crown,Colorful,NFS,480,Crafting,Cute,CapOrnamentRose1
royal crown,Red,1200000,300000,Able Sisters,Gorgeous,CapHatCrownRed
safety helmet,Orange,770,192,Able Sisters,Active,CapHatSafetyhat2
safety helmet,Yellow,770,192,Able Sisters,Active,CapHatSafetyhat0
safety helmet,Green,770,192,Able Sisters,Active,CapHatSafetyhat3
safety helmet,Black,770,192,Able Sisters,Active,CapHatSafetyhat4
safety helmet,Blue,770,192,Able Sisters,Active,CapHatSafetyhat1
sailor's hat,White,1680,420,Able Sisters,Simple,CapHatSailor0
sailor's hat,Navy blue,1680,420,Able Sisters,Simple,CapHatSailor1
sailor's hat,Blue,1680,420,Able Sisters,Simple,CapHatSailor2
samurai helmet,Golden yellow,5880,1470,Able Sisters,Active,CapCostumeSamurai4
samurai helmet,Black,5880,1470,Able Sisters,Active,CapCostumeSamurai1
samurai helmet,Blue,5880,1470,Able Sisters,Active,CapCostumeSamurai2
samurai helmet,White,5880,1470,Able Sisters,Active,CapCostumeSamurai3
samurai helmet,Red,5880,1470,Able Sisters,Active,CapCostumeSamurai0
samurai wig,Hair Color,3200,800,Gulliver,Elegant,CapWigSamurai
scholar's hat,Red,3010,752,Able Sisters,Simple,CapHatBachelor0
scholar's hat,Green,3010,752,Able Sisters,Simple,CapHatBachelor1
scholar's hat,Blue,3010,752,Able Sisters,Simple,CapHatBachelor2
scholar's hat,Yellow,3010,752,Able Sisters,Simple,CapHatBachelor3
school hat,Navy blue,560,140,Able Sisters,Simple,CapHatSchool1
school hat,Yellow,560,140,Able Sisters,Simple,CapHatSchool0
shallow knit cap,Green,560,140,Able Sisters,Simple,CapHatShallow0
shallow knit cap,Beige,560,140,Able Sisters,Simple,CapHatShallow1
shallow knit cap,Navy blue,560,140,Able Sisters,Simple,CapHatShallow2
shallow knit cap,Red,560,140,Able Sisters,Simple,CapHatShallow3
shallow knit cap,Purple,560,140,Able Sisters,Simple,CapHatShallow4
shallow knit cap,Gray,560,140,Able Sisters,Simple,CapHatShallow5
shallow knit cap,Brown,560,140,Able Sisters,Simple,CapHatShallow6
sheep hood,White,980,245,Able Sisters,Cute,CapBangsSheep0
sheep hood,Pink,980,245,Able Sisters,Cute,CapBangsSheep1
sheep hood,Light blue,980,245,Able Sisters,Cute,CapBangsSheep2
sheep hood,Brown,980,245,Able Sisters,Cute,CapBangsSheep3
silk hat,Green,NFS,500,Gulliver,Elegant,CapHatChina0
silk hat,Yellow,NFS,500,Gulliver,Elegant,CapHatChina2
silk hat,Black,NFS,500,Gulliver,Elegant,CapHatChina3
silk hat,Blue,NFS,500,Gulliver,Elegant,CapHatChina1
simple mum crown,Green,NFS,2880,Crafting,Cute,CapOrnamentMum3
skateboarding helmet,Orange,880,220,Able Sisters,Active,CapHatSkate0
skateboarding helmet,White,880,220,Able Sisters,Active,CapHatSkate3
skateboarding helmet,Light blue,880,220,Able Sisters,Active,CapHatSkate4
skateboarding helmet,Olive,880,220,Able Sisters,Active,CapHatSkate1
skateboarding helmet,Gray,880,220,Able Sisters,Active,CapHatSkate2
skeleton hood,White,1400,350,Able Sisters,Cool,CapCostumeSkullWhite
ski mask,Green,560,140,Able Sisters,Cool,CapFullfaceFaceknit0
ski mask,Black,560,140,Able Sisters,Cool,CapFullfaceFaceknit1
ski mask,Lime,560,140,Able Sisters,Cool,CapFullfaceFaceknit2
ski mask,Red,560,140,Able Sisters,Cool,CapFullfaceFaceknit3
ski mask,Blue,560,140,Able Sisters,Cool,CapFullfaceFaceknit4
sky-egg shell,None,NFS,800,Crafting,Active,CapHatEggsky0
small silk hat,Purple,1820,455,Able Sisters,Cute,CapOrnamentLMinisilkhat0
small silk hat,Black,1820,455,Able Sisters,Cute,CapOrnamentLMinisilkhat1
small silk hat,Red,1820,455,Able Sisters,Cute,CapOrnamentLMinisilkhat2
snowperson head,White,NFS,7000,Crafting,Cute,CapCostumeSnowball0
snowy knit cap,Brown,700,175,Able Sisters,Simple,CapHatSnowknit2
snowy knit cap,Pink,700,175,Able Sisters,Simple,CapHatSnowknit3
snowy knit cap,Green,700,175,Able Sisters,Simple,CapHatSnowknit4
snowy knit cap,Orange,700,175,Able Sisters,Simple,CapHatSnowknit5
snowy knit cap,Red,700,175,Able Sisters,Simple,CapHatSnowknit6
snowy knit cap,White,700,175,Able Sisters,Simple,CapHatSnowknit7
snowy knit cap,Blue,700,175,Able Sisters,Simple,CapHatSnowknit0
snowy knit cap,Black,700,175,Able Sisters,Simple,CapHatSnowknit1
soft-serve hat,Chocolate,630,157,Able Sisters,Cute,CapHatIcecream1
soft-serve hat,Gold leaf,630,157,Able Sisters,Cute,CapHatIcecream2
soft-serve hat,Strawberry,630,157,Able Sisters,Cute,CapHatIcecream3
soft-serve hat,Green tea,630,157,Able Sisters,Cute,CapHatIcecream4
soft-serve hat,Pale sky,630,157,Able Sisters,Cute,CapHatIcecream5
soft-serve hat,Vanilla,630,157,Able Sisters,Cute,CapHatIcecream0
soft-serve hat,Purple sweet potato,630,157,Able Sisters,Cute,CapHatIcecream6
soft-serve hat,Black sesame,630,157,Able Sisters,Cute,CapHatIcecream7
sombrero,Natural & red,NFS,500,Gulliver,Active,CapHatSombrero0
sombrero,Green,NFS,500,Gulliver,Active,CapHatSombrero3
sombrero,White,NFS,500,Gulliver,Active,CapHatSombrero4
sombrero,Red,NFS,500,Gulliver,Active,CapHatSombrero5
sombrero,Blue,NFS,500,Gulliver,Active,CapHatSombrero6
sombrero,Orange,NFS,500,Gulliver,Active,CapHatSombrero7
sombrero,Natural & green,NFS,500,Gulliver,Active,CapHatSombrero1
sombrero,Navy blue,NFS,500,Gulliver,Active,CapHatSombrero2
space helmet,White,4300,1075,Able Sisters,Active,CapFullfaceAstronautWhite
sports cap,White & blue,560,140,Able Sisters,Simple,CapHatSports3
sports cap,Red,560,140,Able Sisters,Simple,CapHatSports0
sports cap,White & red,560,140,Able Sisters,Simple,CapHatSports1
sports cap,Blue,560,140,Able Sisters,Simple,CapHatSports2
stagehand hat,Black,980,245,Able Sisters,Cool,CapFullfaceKurokoBlack
star hairpin,Purple,350,87,Able Sisters,Cute,CapOrnamentLStarhairpin2
star hairpin,Mint,350,87,Able Sisters,Cute,CapOrnamentLStarhairpin3
star hairpin,Black,350,87,Able Sisters,Cute,CapOrnamentLStarhairpin4
star hairpin,Pink,350,87,Able Sisters,Cute,CapOrnamentLStarhairpin1
star hairpin,Yellow,350,87,Able Sisters,Cute,CapOrnamentLStarhairpin0
star head,Yellow,NFS,2500,Crafting,Cute,CapCostumeStar0
stone-egg shell,None,NFS,800,Crafting,Active,CapHatEggrock0
straw boater,Beige,700,175,Able Sisters,Simple,CapHatKankanbo1
straw boater,Light brown,700,175,Able Sisters,Simple,CapHatKankanbo2
straw boater,Brown,700,175,Able Sisters,Simple,CapHatKankanbo3
straw boater,Dark brown,700,175,Able Sisters,Simple,CapHatKankanbo4
straw boater,Monotone,700,175,Able Sisters,Simple,CapHatKankanbo5
straw boater,Cream,700,175,Able Sisters,Simple,CapHatKankanbo0
straw boater,Light blue,700,175,Able Sisters,Simple,CapHatKankanbo6
straw boater,Pink,700,175,Able Sisters,Simple,CapHatKankanbo7
straw hat,Blue,490,122,Able Sisters,Simple,CapHatStrawhat1
straw hat,Red,490,122,Able Sisters,Simple,CapHatStrawhat2
straw hat,Brown,490,122,Able Sisters,Simple,CapHatStrawhat0
straw umbrella hat,Brown,NFS,200,Crafting,Cool,CapHatSandogasa0
strawberry hat,Red,700,175,Able Sisters,Cute,CapHatStrawberry
student cap,Berry red,1040,260,Able Sisters,Simple,CapHatStudent1
student cap,Green,1040,260,Able Sisters,Simple,CapHatStudent2
student cap,Black,1040,260,Able Sisters,Simple,CapHatStudent0
student cap,White,1040,260,Able Sisters,Simple,CapHatStudent3
student cap,Purple,1040,260,Able Sisters,Simple,CapHatStudent4
student cap,Gray,1040,260,Able Sisters,Simple,CapHatStudent5
student cap,Blue,1040,260,Able Sisters,Simple,CapHatStudent6
sushi chef hat,Dark blue,880,220,Able Sisters,Simple,CapHatItamae1
sushi chef hat,White,880,220,Able Sisters,Simple,CapHatItamae0
swimming cap,Light blue,560,140,Able Sisters,Active,CapHatSwim1
swimming cap,Red,560,140,Able Sisters,Active,CapHatSwim2
swimming cap,White,560,140,Able Sisters,Active,CapHatSwim3
swimming cap,Black,560,140,Able Sisters,Active,CapHatSwim4
swimming cap,Blue,560,140,Able Sisters,Active,CapHatSwim5
swimming cap,Pink,560,140,Able Sisters,Active,CapHatSwim6
swimming cap,Green,560,140,Able Sisters,Active,CapHatSwim7
swimming cap,Yellow,560,140,Able Sisters,Active,CapHatSwim0
tam-o'-shanter,Gray,NFS,500,Gulliver,Elegant,CapHatScotland1
tam-o'-shanter,Blue,NFS,500,Gulliver,Elegant,CapHatScotland2
tam-o'-shanter,Green,NFS,500,Gulliver,Elegant,CapHatScotland3
tam-o'-shanter,Red,NFS,500,Gulliver,Elegant,CapHatScotland0
terry-cloth do-rag,White,490,122,Able Sisters,Simple,CapHatTowel0
terry-cloth do-rag,Black,490,122,Able Sisters,Simple,CapHatTowel1
terry-cloth do-rag,Blue,490,122,Able Sisters,Simple,CapHatTowel2
terry-cloth do-rag,Brown,490,122,Able Sisters,Simple,CapHatTowel3
terry-cloth do-rag,Yellow,490,122,Able Sisters,Simple,CapHatTowel4
terry-cloth do-rag,Berry red,490,122,Able Sisters,Simple,CapHatTowel5
terry-cloth nightcap,Blue,840,210,Able Sisters,Cute,CapHatNightcap1
terry-cloth nightcap,Green,840,210,Able Sisters,Cute,CapHatNightcap2
terry-cloth nightcap,Orange,840,210,Able Sisters,Cute,CapHatNightcap3
terry-cloth nightcap,Pink,840,210,Able Sisters,Cute,CapHatNightcap4
terry-cloth nightcap,Cream,840,210,Able Sisters,Cute,CapHatNightcap5
terry-cloth nightcap,Purple,840,210,Able Sisters,Cute,CapHatNightcap6
terry-cloth nightcap,Lime,840,210,Able Sisters,Cute,CapHatNightcap7
terry-cloth nightcap,Light blue,840,210,Able Sisters,Cute,CapHatNightcap0
tiara,Rose gold,4300,1075,Able Sisters,Elegant,CapOrnamentCTiara1
tiara,Gold,4300,1075,Able Sisters,Elegant,CapOrnamentCTiara2
tiara,Silver,4300,1075,Able Sisters,Elegant,CapOrnamentCTiara0
tiara hair,Rose gold,2940,735,Able Sisters,Gorgeous,CapWigPrincess2
tiara hair,Silver,2940,735,Able Sisters,Gorgeous,CapWigPrincess0
tiara hair,Gold,2940,735,Able Sisters,Gorgeous,CapWigPrincess1
top hat,Black,2100,525,Able Sisters,Elegant,CapHatSilkhat0
top hat,White,2100,525,Able Sisters,Elegant,CapHatSilkhat1
top hat,Brown,2100,525,Able Sisters,Elegant,CapHatSilkhat2
top hat,Purple,2100,525,Able Sisters,Elegant,CapHatSilkhat3
top hat,Red,2100,525,Able Sisters,Elegant,CapHatSilkhat4
top hat,Blue,2100,525,Able Sisters,Elegant,CapHatSilkhat5
tropical hat,Yellow,700,175,Able Sisters,Active,CapHatOutdoorpine3
tropical hat,Mint,700,175,Able Sisters,Active,CapHatOutdoorpine0
tropical hat,Pink,700,175,Able Sisters,Active,CapHatOutdoorpine4
tropical hat,White,700,175,Able Sisters,Active,CapHatOutdoorpine1
tropical hat,Blue,700,175,Able Sisters,Active,CapHatOutdoorpine2
tubeteika,Red,NFS,500,Gulliver,Gorgeous,CapHatUzbek0
tubeteika,Blue,NFS,500,Gulliver,Gorgeous,CapHatUzbek1
tubeteika,Camel,NFS,500,Gulliver,Gorgeous,CapHatUzbek2
tubeteika,Purple,NFS,500,Gulliver,Gorgeous,CapHatUzbek3
tulip crown,Colorful,NFS,400,Crafting,Cute,CapOrnamentTulip1
tulip hat,Orange,630,157,Able Sisters,Simple,CapHatTulip0
tulip hat,Brown,630,157,Able Sisters,Simple,CapHatTulip1
tulip hat,Camel,630,157,Able Sisters,Simple,CapHatTulip2
turban,Blue,NFS,800,Gulliver,Elegant,CapHelmetTurban1
turban,Pink,NFS,800,Gulliver,Elegant,CapHelmetTurban2
turban,Yellow,NFS,800,Gulliver,Elegant,CapHelmetTurban3
turban,Purple,NFS,800,Gulliver,Elegant,CapHelmetTurban0
tweed cap,Brown,1100,275,Able Sisters,Elegant,CapHatTweed0
tweed cap,Blue,1100,275,Able Sisters,Elegant,CapHatTweed1
tweed cap,Green,1100,275,Able Sisters,Elegant,CapHatTweed2
veil,Blue,NFS,800,Gulliver,Elegant,CapFullfaceVeil0
veil,Purple,NFS,800,Gulliver,Elegant,CapFullfaceVeil1
veil,Pink,NFS,800,Gulliver,Elegant,CapFullfaceVeil2
veil,Yellow,NFS,800,Gulliver,Elegant,CapFullfaceVeil3
veiled gardening hat,Pink,560,140,Able Sisters,Active,CapCostumeFarm0
veiled gardening hat,Blue,560,140,Able Sisters,Active,CapCostumeFarm1
veiled gardening hat,Orange,560,140,Able Sisters,Active,CapCostumeFarm2
veiled gardening hat,Green,560,140,Able Sisters,Active,CapCostumeFarm3
veiled gardening hat,Purple,560,140,Able Sisters,Active,CapCostumeFarm4
viking helmet,Blue,2100,525,Able Sisters,Active,CapHatViking2
viking helmet,Brown,2100,525,Able Sisters,Active,CapHatViking1
viking helmet,Gray,2100,525,Able Sisters,Active,CapHatViking0
visual-punk wig,Hair Color,1400,350,Able Sisters,Cool,CapWigVisual
water-egg shell,None,NFS,800,Crafting,Active,CapHatEggfish0
watermelon hat,Red,980,245,Able Sisters,Cute,CapHatWatermelon
welding mask,Red,1040,260,Able Sisters,Active,CapMaskWelderRed
wide-brim straw hat,Beige,1320,330,Able Sisters,Elegant,CapHatStraw1
wide-brim straw hat,White,1320,330,Able Sisters,Elegant,CapHatStraw2
wide-brim straw hat,Black,1320,330,Able Sisters,Elegant,CapHatStraw0
windflower crown,Colorful,NFS,480,Crafting,Cute,CapOrnamentAnemone1
wizard's cap,Purple,880,220,Able Sisters,Active,CapHatWizard1
wizard's cap,Blue,880,220,Able Sisters,Active,CapHatWizard0
wood-egg shell,None,NFS,800,Crafting,Active,CapHatEggforest0
wrestling mask,Blue,1120,280,Able Sisters,Active,CapCostumeWrestling1
wrestling mask,Red,1120,280,Able Sisters,Active,CapCostumeWrestling0
wrestling mask,Green,1120,280,Able Sisters,Active,CapCostumeWrestling2
wrestling mask,Pink,1120,280,Able Sisters,Active,CapCostumeWrestling3
wrestling mask,Black,1120,280,Able Sisters,Active,CapCostumeWrestling4
wrestling mask,Yellow,1120,280,Able Sisters,Active,CapCostumeWrestling5
zap helmet,White,1600,400,Able Sisters,Active,CapFullfaceHero7
zap helmet,Pink,1600,400,Able Sisters,Active,CapFullfaceHero0
zap helmet,Blue,1600,400,Able Sisters,Active,CapFullfaceHero1
zap helmet,Green,1600,400,Able Sisters,Active,CapFullfaceHero2
zap helmet,Red,1600,400,Able Sisters,Active,CapFullfaceHero3
zap helmet,Yellow,1600,400,Able Sisters,Active,CapFullfaceHero4
zap helmet,Black,1600,400,Able Sisters,Active,CapFullfaceHero5
zap helmet,Silver,1600,400,Able Sisters,Active,CapFullfaceHero6
zen hair clip,Aqua,4300,1075,Able Sisters,Cute,CapOrnamentLTsumamizaiku1
zen hair clip,Dark blue,4300,1075,Able Sisters,Cute,CapOrnamentLTsumamizaiku2
zen hair clip,Golden yellow,4300,1075,Able Sisters,Cute,CapOrnamentLTsumamizaiku3
zen hair clip,Purple,4300,1075,Able Sisters,Cute,CapOrnamentLTsumamizaiku4
zen hair clip,Pink,4300,1075,Able Sisters,Cute,CapOrnamentLTsumamizaiku5
zen hair clip,Green,4300,1075,Able Sisters,Cute,CapOrnamentLTsumamizaiku6
zen hair clip,Sky blue,4300,1075,Able Sisters,Cute,CapOrnamentLTsumamizaiku7
zen hair clip,Red,4300,1075,Able Sisters,Cute,CapOrnamentLTsumamizaiku0
